pick_index,target,local_index,q1,q2,q3,q4,q5,q6
0,carton_front_l2_c0,142,-0.7548458353285971,-2.387553717173677,-1.4757285029912948,-0.7939517477889336,-1.3711675278374207,-1.3713852525593477
0,carton_front_l2_c0,143,-0.7460417380731205,-2.391729488554116,-1.4362130279414398,-0.7861475519924515,-1.3462964023734636,-1.3425038316833586
0,carton_front_l2_c0,144,-0.7372376408176439,-2.3959052599345547,-1.396697552891585,-0.7783433561959692,-1.3214252769095067,-1.3136224108073695
0,carton_front_l2_c0,145,-0.7284335435621672,-2.4000810313149934,-1.35718207784173,-0.770539160399487,-1.2965541514455496,-1.2847409899313804
0,carton_front_l2_c0,146,-0.7196294463066906,-2.404256802695432,-1.317666602791875,-0.7627349646030047,-1.2716830259815928,-1.2558595690553913
0,carton_front_l2_c0,147,-0.710825349051214,-2.4084325740758707,-1.2781511277420203,-0.7549307688065225,-1.2468119005176357,-1.226978148179402
0,carton_front_l2_c0,148,-0.7020212517957374,-2.4126083454563094,-1.2386356526921651,-0.7471265730100403,-1.2219407750536786,-1.1980967273034129
0,carton_front_l2_c0,149,-0.6932171545402608,-2.416784116836748,-1.1991201776423104,-0.7393223772135581,-1.1970696495897215,-1.1692153064274238
0,carton_front_l2_c0,150,-0.6844130572847842,-2.4209598882171868,-1.1596047025924556,-0.7315181814170759,-1.1721985241257646,-1.140333885551435
0,carton_front_l2_c0,151,-0.6756089600293075,-2.4251356595976254,-1.1200892275426004,-0.7237139856205936,-1.1473273986618078,-1.1114524646754456
0,carton_front_l2_c0,152,-0.6668048627738309,-2.429311430978064,-1.0805737524927457,-0.7159097898241114,-1.1224562731978507,-1.0825710437994565
0,carton_front_l2_c0,153,-0.6580007655183543,-2.433487202358503,-1.0410582774428907,-0.7081055940276292,-1.0975851477338936,-1.0536896229234674
0,carton_front_l2_c0,154,-0.6491966682628777,-2.4376629737389415,-1.001542802393036,-0.700301398231147,-1.0727140222699365,-1.0248082020474782
0,carton_front_l2_c0,155,-0.640392571007401,-2.4418387451193806,-0.962027327343181,-0.6924972024346647,-1.0478428968059794,-0.995926781171489
0,carton_front_l2_c0,156,-0.6315884737519244,-2.4460145164998193,-0.922511852293326,-0.6846930066381824,-1.0229717713420226,-0.9670453602954999
0,carton_front_l2_c0,157,-0.6227843764964478,-2.450190287880258,-0.882996377243471,-0.6768888108417003,-0.9981006458780655,-0.9381639394195107
0,carton_front_l2_c0,158,-0.6139802792409712,-2.4543660592606966,-0.8434809021936163,-0.669084615045218,-0.9732295204141086,-0.9092825185435217
0,carton_front_l2_c0,159,-0.6051761819854946,-2.4585418306411353,-0.8039654271437613,-0.6612804192487358,-0.9483583949501515,-0.8804010976675325
0,carton_front_l2_c0,160,-0.596372084730018,-2.462717602021574,-0.7644499520939063,-0.6534762234522535,-0.9234872694861945,-0.8515196767915434
0,carton_front_l2_c0,161,-0.5875679874745414,-2.4668933734020126,-0.7249344770440516,-0.6456720276557714,-0.8986161440222376,-0.8226382559155543
0,carton_front_l2_c0,162,-0.5787638902190647,-2.4710691447824513,-0.6854190019941966,-0.6378678318592891,-0.8737450185582805,-0.7937568350395652
0,carton_front_l2_c0,163,-0.5699597929635881,-2.47524491616289,-0.6459035269443416,-0.6300636360628069,-0.8488738930943235,-0.7648754141635761
0,carton_front_l2_c0,164,-0.5611556957081114,-2.4794206875433287,-0.6063880518944866,-0.6222594402663246,-0.8240027676303664,-0.7359939932875867
0,carton_front_l2_c0,165,-0.5523515984526348,-2.483596458923768,-0.5668725768446317,-0.6144552444698423,-0.7991316421664094,-0.7071125724115976
0,carton_front_l2_c0,166,-0.5435475011971582,-2.4877722303042065,-0.5273571017947769,-0.6066510486733602,-0.7742605167024524,-0.6782311515356085
0,carton_front_l2_c0,167,-0.5347434039416816,-2.491948001684645,-0.48784162674492193,-0.598846852876878,-0.7493893912384955,-0.6493497306596194
0,carton_front_l2_c0,168,-0.525939306686205,-2.496123773065084,-0.4483261516950672,-0.5910426570803957,-0.7245182657745384,-0.6204683097836303
0,carton_front_l2_c0,169,-0.5171352094307284,-2.5002995444455225,-0.408810676645212,-0.5832384612839134,-0.6996471403105813,-0.591586888907641
0,carton_front_l2_c0,170,-0.5083311121752517,-2.504475315825961,-0.3692952015953572,-0.5754342654874313,-0.6747760148466244,-0.5627054680316521
0,carton_front_l2_c0,171,-0.49952701491977514,-2.5086510872064,-0.32977972654550225,-0.5676300696909491,-0.6499048893826673,-0.533824047155663
0,carton_front_l2_c0,172,-0.49072291766429854,-2.5128268585868385,-0.2902642514956475,-0.5598258738944668,-0.6250337639187105,-0.5049426262796739
0,carton_front_l2_c0,173,-0.48191882040882195,-2.517002629967277,-0.25074877644579274,-0.5520216780979846,-0.6001626384547534,-0.4760612054036848
0,carton_front_l2_c0,174,-0.4731147231533453,-2.521178401347716,-0.21123330139593754,-0.5442174823015024,-0.5752915129907963,-0.44717978452769547
